"","Brand_Name","Sales_Source","Week_Ending_Sat","Latest_Year","Sold_Units","Retail_Price","Gross_Revenue_.Sales.","units_sold_source_promo","Total_Discount","Net_Revenue_Sales","Number_of_Transactions","Average_AMA_Star_Ratings","Total_Searches_On_AMA","Total_Unique_Searches_On_AMA","Total_Unique_Branded_Organic_Searches_On_AMA","Total_Clicks_On_AMA","Total_Impressions_On_AMA","Total_Ops_On_AMA","Avg_Search_Position_On_AMA","Total_Organic_Searches_On_AMA","Total_Unique_Organic_Searches_On_AMA","Total_Organic_Clicks_On_AMA","Total_Organic_Impressions_On_AMA","Total_Organic_Ops_On_AMA","Avg_Organic_Search_Position_On_AMA","Total_Branded_Organic_Searches_On_AMA","Total_Unique_Branded_Organic_Searches.1_On_AMA","Total_Sponsored_Searches_On_AMA","Total_Unique_Sponsored_Searches_On_AMA","Total_Category_Organic_Searches_On_AMA","Total_Unique_Category_Organic_Searches_On_AMA","Total_Unique_Category_Sponsored_Searches_On_AMA","Total_Branded_Sponsored_Searches_On_AMA","Total_Unique_Branded_Sponsored_Searches_On_AMA","Total_Category_Sponsored_Searches_On_AMA","ACV_Weighted_Distribution_from_IRI","dsp_Ad_Spend","sb_Ad_Spend","sd_Ad_Spend","sp_Ad_Spend","internetDisplay_Ad_Spend","mobileApp_Ad_Spend","mobileWeb_Ad_Spend","avod_Ad_Spend","onlineVideo_Ad_Spend","mobileWebVideo_Ad_Spend","dsp_Impressions","sb_Impressions","sd_Impressions","sp_Impressions","internetDisplay_Impressions","mobileApp_Impressions","mobileWeb_Impressions","avod_Impressions","onlineVideo_Impressions","mobileWebVideo_Impressions","dsp_Clicks","sb_Clicks","sd_Clicks","sp_Clicks","internetDisplay_Clicks","mobileApp_Clicks","mobileWeb_Clicks","avod_Clicks","onlineVideo_Clicks","mobileWebVideo_Clicks","dsp_Ad_Attributed_Sales_on_AMA","sb_Ad_Attributed_Sales_on_AMA","sd_Ad_Attributed_Sales_on_AMA","sp_Ad_Attributed_Sales_on_AMA","internetDisplay_Ad_Attributed_Sales_on_AMA","mobileApp_Ad_Attributed_Sales_on_AMA","mobileWeb_Ad_Attributed_Sales_on_AMA","avod_Ad_Attributed_Sales_on_AMA","onlineVideo_Ad_Attributed_Sales_on_AMA","mobileWebVideo_Ad_Attributed_Sales_on_AMA","dsp_Ad_Units_from_Kantar","sb_Ad_Units_from_Kantar","sd_Ad_Units_from_Kantar","sp_Ad_Units_from_Kantar","internetDisplay_Ad_Units_from_Kantar","mobileApp_Ad_Units_from_Kantar","mobileWeb_Ad_Units_from_Kantar","avod_Ad_Units_from_Kantar","onlineVideo_Ad_Units_from_Kantar","mobileWebVideo_Ad_Units_from_Kantar","Labor_Force_Statistics_from_the_Current_Population_Survey..Seas._Civilian_Labor_Force_Level","Employment._Hours._and_Earnings_from_the_Current_Employment_Statistics_survey_.National..Average_hourly_earnings_of_all_employees._total_private._seasonally_adjusted","CPI_for_All_Urban_Consumers_.CPI.U..All_items_in_U.S._city_average._all_urban_consumers._not_seasonally_adjusted","Employment._Hours._and_Earnings_from_the_Current_Employment_Statistics_survey_.National..Average_weekly_hours_of_production_and_nonsupervisory_employees._total_private._seasonally_adjusted","CPI_for_All_Urban_Consumers_.CPI.U..All_items_._old_base_in_U.S._city_average._all_urban_consumers._not_seasonally_adjusted","Import_Export_Price_Indexes.Monthly_export_price_index_for_BEA_End_Use._All_commodities._not_seasonally_adjusted","Employment._Hours._and_Earnings_from_the_Current_Employment_Statistics_survey_.National..Average_hourly_earnings_of_production_and_nonsupervisory_employees._total_private._seasonally_adjusted","Employment._Hours._and_Earnings_from_the_Current_Employment_Statistics_survey_.National..Average_weekly_hours_of_all_employees._total_private._seasonally_adjusted","Employment._Hours._and_Earnings_from_the_Current_Employment_Statistics_survey_.National..All_employees._thousands._total_nonfarm._seasonally_adjusted","Labor_Force_Statistics_from_the_Current_Population_Survey..Seas._Unemployment_Rate","Labor_Force_Statistics_from_the_Current_Population_Survey..Seas._Employment_Level","CPI_for_Urban_Wage_Earners_and_Clerical_Workers_.CPI.W..All_items_in_U.S._city_average._urban_wage_earners_and_clerical_workers._not_seasonally_adjusted","PPI_Commodity_Data.PPI_Commodity_data_for_Final_demand._not_seasonally_adjusted","PPI_Commodity_Data.PPI_Commodity_data_for_Final_demand._seasonally_adjusted","Import_Export_Price_Indexes.Monthly_import_price_index_for_BEA_End_Use._All_commodities._not_seasonally_adjusted","PPI_Commodity_Data.PPI_Commodity_data_for_Final_demand.Finished_goods._not_seasonally_adjusted","Week_Ending_Sun","Avg_Sales_Price"
"33","BA","AMA",2020-02-22,FALSE,4209,115.401484025082,451421.329999995,0,0,451421.329999995,0,4.52738095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10403.51,8303.76,569.3,20715.2,0,0,0,0,0,0,3220572,306725,266458,3032021,0,0,0,0,0,0,5150,1410,591,6466,0,0,0,0,0,0,33382.17,20466.080283165,399.959991455078,125122.310948372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143738.68965517,200.974827586207,1808.16396551724,234.524137931034,5416.46506896552,861.844827586207,168.943793103448,239.424137931034,1060657.86206897,28.6275862068965,1097078.86206897,1760.97672413793,827.424137931034,827.906896551724,856.341379310345,1420.32413793104,2020-02-23,107.251444523639
"34","BA","AMA",2020-02-29,FALSE,5284,123.477053299488,601081.339999979,0,0,601081.339999979,0,4.02380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9077.32,6896.9,567.43,17994.89,0,0,0,0,0,0,2895259,297439,257264,3463000,0,0,0,0,0,0,4134,1496,550,6376,0,0,0,0,0,0,48258.95,31401.099779129,299.969993591309,136329.138406754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140665.20689655,201.363448275862,1807.21268965517,234.01724137931,5413.61462068965,858.803448275862,169.214137931034,238.91724137931,1058126.75862069,30.148275862069,1091558.75862069,1760.03051724138,826.91724137931,827.062068965517,851.272413793103,1414.91724137931,2020-03-01,113.754984859951
"35","BA","AMA",2020-03-07,FALSE,6203,129.186604803488,725181.589999973,0,0,725181.589999973,0,4.08571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11230.74,9582.64,408.16,21017.72,0,0,0,0,0,0,3579748,206026,173606,3730222,0,0,0,0,0,0,4894,1718,363,7321,0,0,0,0,0,0,76252.93,38665.0993299484,615.93998336792,171969.018295288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133561.93548387,202.631935483871,1805.24603225807,233.890322580645,5407.72332258064,853.616129032258,170.17,238.790322580645,1038532.19354839,40.1032258064516,1069070.03225806,1757.945,825.435483870968,825.345161290322,846.3,1407.45161290323,2020-03-08,116.908204094789
"36","BA","AMA",2020-03-14,FALSE,8334,127.579617561305,991359.529999964,0,0,991359.529999964,0,4.4952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7390.82,10318.19,428.6,21388.32,0,0,0,0,0,0,2450017,212868,144415,3750483,0,0,0,0,0,0,3602,1921,283,7446,0,0,0,0,0,0,110397.42,57069.8592338562,599.959983825684,216973.548109055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123436.32258065,204.560322580645,1802.51783870968,234.048387096774,5399.55138709677,846.81935483871,171.64,238.948387096774,1006140.03225806,56.3838709677419,1033854.83870968,1755.005,823.222580645161,822.974193548387,841.4,1398.44193548387,2020-03-15,118.953627309811
"37","BA","AMA",2020-03-21,FALSE,7242,98.2680831408735,663053.739999978,0,0,663053.739999978,0,3.84722222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.03,4553.63,155.28,9608.28,0,0,0,0,0,0,45963,88613,4324,1853308,0,0,0,0,0,0,38,906,47,3176,0,0,0,0,0,0,64560.31,33572.1794910431,119.98999786377,67315.9696502686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113310.70967742,206.488709677419,1799.78964516129,234.206451612903,5391.3794516129,840.022580645161,173.11,239.106451612903,973747.870967742,72.6645161290323,998639.64516129,1752.065,821.009677419355,820.603225806452,836.5,1389.43225806452,2020-03-22,91.5567163766885
"38","BA","AMA",2020-03-28,FALSE,5347,109.709151670947,525282.199999987,0,0,525282.199999987,0,3.90476190476191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163.87,1092.68,87.17,5280.47,0,0,0,0,0,0,361675,27933,2363,447245,0,0,0,0,0,0,698,247,28,1954,0,0,0,0,0,0,8109.2,8401.76993560791,0,37658.7397403717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103185.09677419,208.417096774194,1797.0614516129,234.364516129032,5383.20751612903,833.225806451613,174.58,239.264516129032,941355.709677419,88.9451612903226,963424.451612903,1749.125,818.796774193548,818.232258064516,831.6,1380.42258064516,2020-03-29,98.2386758930217
"39","BA","AMA",2020-04-04,FALSE,6220,103.546542115257,610265.309999979,0,0,610265.309999979,0,3.76428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432.5,1179.59,98.88,3581.96,18127.3399,0,23701.2099,0,0,0,518364,38706,2350,301697,0,0,0,0,0,0,1406,259,32,1394,0,0,0,0,0,0,15540.55,7375.33995628357,0,45290.5201625824,0,0,0,0,0,0,0,0,0,0,452,0,149,0,0,0,1095713.93548387,209.851935483871,1794.89169892473,234.690322580645,5376.70832258064,827.816129032258,175.703333333333,239.556989247312,916454.860215054,101.403225806452,936683.365591398,1746.787,817.235483870968,816.545161290323,827.966666666667,1374.85161290323,2020-04-05,98.1133938906718
"40","BA","AMA",2020-04-11,FALSE,5559,115.166290767106,602089.249999979,0,0,602089.249999979,0,3.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381.96,1189.31,65.54,2238.13,0.08,0,0,0,0,0,481476,38924,1985,134768,0,0,0,0,0,0,1640,296,33,661,0,0,0,0,0,0,4713.77,10137.8499546051,0,26314.9999313354,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1097798.8,209.51,1794.73233333333,235.62,5376.231,827.4,175.578666666667,240.333333333333,918522.733333333,100.1,940449.066666667,1746.6162,818.02,817.32,828.893333333333,1381.66,2020-04-12,108.308913473643
"41","BA","AMA",2020-04-18,FALSE,5928,132.925512080389,756047.799999974,0,0,756047.799999974,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.83,942.45,126.14,2361.02,0,0,0,0,0,0,107712,35014,2294,192704,0,0,0,0,0,0,78,236,40,721,0,0,0,0,0,0,3972.18,7144.5599937439,0,29693.5798912048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100680,209.02,1794.7405,236.6,5376.2555,827.4,175.35,241.15,922838,97.65,946757,1746.626,819,818.3,830.2,1389.5,2020-04-19,127.538427800266
"42","BA","AMA",2020-04-25,FALSE,6120,147.84257130602,860488.339999976,0,0,860488.339999976,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.56,1112.56,52.17,8093.84,0,0,0,0,0,0,107947,52873,1760,288128,0,0,0,0,0,0,62,289,18,3492,0,0,0,0,0,0,4304.81,8626.25995826721,0,174461.346868515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103561.2,208.53,1794.74866666667,237.58,5376.28,827.4,175.121333333333,241.966666666667,927153.266666667,95.2,953064.933333333,1746.6358,819.98,819.28,831.506666666667,1397.34,2020-04-26,140.602669934637
"43","BA","AMA",2020-05-02,FALSE,5776,153.989765572668,854265.519999983,0,0,854265.519999983,0,3.77380952380952,408101,243064,7529,9567,408101,95082.2400000003,19.4489942440719,272789,173749,6698,272789,64298.7099999999,21.9106342264534,71539,7529,135312,105568,201250,166220,99001,15151,6567,120161,0,347.98,861.52,86.64,20917.98,0,0,0,0,0,0,104399,112190,2908,1265649,0,0,0,0,0,0,60,244,22,8538,0,0,0,0,0,0,2275.93,7678.20999336243,0,247692.485907555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106431.67741935,208.036129032258,1794.89210752688,238.490322580645,5376.7095483871,827.603225806452,174.888279569892,242.723655913978,931640.301075269,92.6870967741936,959474.021505376,1746.79335483871,820.938709677419,820.229032258065,832.888172043011,1404.82580645161,2020-05-03,147.899155124651
"44","BA","AMA",2020-05-09,FALSE,5014,154.055844569744,763003.769999984,0,0,763003.769999984,0,3.27142857142857,975667,586307,14581,21719,975667,230501.399999998,19.3678847393629,593397,370432,13685,593397,143213.310000001,21.5127814936712,142914,14581,382270,288701,450483,355851,274598,37389,14103,344881,0,9352.32,2586.69,753.89,28259.8,0,0,0,0,0,0,2556198,188592,168772,2003559,0,0,0,0,0,0,4261,620,445,11127,0,0,0,0,0,0,2493.86,8606.51996040344,0,257810.826100349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109173.48387097,207.495806451613,1796.65883870968,238.564516129032,5381.99967741936,830.245161290323,174.602580645161,242.764516129032,938188.548387097,89.4193548387097,967096.967741936,1748.72396774193,821.641935483871,820.806451612903,835.167741935484,1408.06129032258,2020-05-10,152.17466493817
"45","BA","AMA",2020-05-16,FALSE,6520,157.575142639784,1022381.61999998,0,0,1022381.61999998,0,3.84761904761905,1328941,734310,17059,27944,1328941,274598.719999999,17.8413548833244,603609,376920,15995,603609,171642.31,19.5514795173697,154093,17059,725332,479972,449516,359861,465703,37152,14269,688180,0,14250.96,6956.19,1932.06,47881.48,0,0,0,0,0,0,4469141,456045,236357,4012132,0,0,0,0,0,0,6005,2046,686,16862,0,0,0,0,0,0,64725.89,43477.5395317078,0,316475.514568329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111879.5483871,206.942580645161,1798.87648387097,238.406451612903,5388.63996774194,833.564516129032,174.302258064516,242.606451612903,945309.35483871,85.941935483871,975057.096774194,1751.14709677419,822.274193548387,821.28064516129,837.696774193548,1410.11612903226,2020-05-17,156.806996932513
"46","BA","AMA",2020-05-23,FALSE,5743,152.766500313213,873693.599999977,0,0,873693.599999977,0,3.93055555555555,1079944,566813,9890,17835,1079944,163801.16,15.5481784240664,519044,344872,9713,519044,109886.580000001,14.8378499703301,91258,9890,560900,385571,427786,334982,377670,15796,7901,545104,0,21108.02,50605.31,4631.96,64122.28,0,0,0,0,0,0,7041869,1402808,509740,5732967,0,0,0,0,0,0,8045,7040,1532,18498,0,0,0,0,0,0,100125.57,73582.5692005157,0,256136.336122513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114585.61290323,206.38935483871,1801.09412903226,238.248387096774,5395.28025806452,836.883870967742,174.001935483871,242.448387096774,952430.161290322,82.4645161290323,983017.225806452,1753.57022580645,822.906451612903,821.754838709677,840.225806451613,1412.17096774194,2020-05-24,152.131917116486
"47","BA","AMA",2020-05-30,FALSE,5290,144.922608695647,749057.989999978,0,0,749057.989999978,0,3.94722222222222,1338773,831410,13659,24003,1338773,194381.089999999,16.5021112615806,552723,356568,13085,552723,128114.570000001,18.4315687966667,123293,13659,786050,612554,429430,342909,601931,21968,10623,764082,0,23070.2,35894.59,456.61,52948.48,0,0,0,0,0,0,6814987,944616,80034,5555944,0,0,0,0,0,0,7050,4680,252,16636,0,0,0,0,0,0,93692.83,59082.5395507812,0,197206.097101212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117291.67741935,205.836129032258,1803.31177419355,238.090322580645,5401.9205483871,840.203225806452,173.701612903226,242.290322580645,959550.967741936,78.9870967741935,990977.35483871,1755.99335483871,823.538709677419,822.229032258065,842.754838709677,1414.22580645161,2020-05-31,141.598863894136
"48","BA","AMA",2020-06-06,FALSE,5338,134.215643517419,694275.299999979,0,0,694275.299999979,0,3.76428571428571,1243716,759964,11870,20176,1243716,181631.09,15.457569091336,538510,379012,10211,538510,113532.160000001,16.472152791963,101159,11870,705206,540375,437351,367142,530915,21281,9460,683925,0,21058.93,45212.17,409.66,53604.04,0,0,0,0,0,0,6242062,1026848,358013,5692462,0,0,0,0,0,0,5639,5155,247,14240,0,0,0,0,0,0,86011.55,57206.7393932343,0,191399.387109756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118964.7,205.555,1805.4918,238,5408.4499,842.94,173.467,242.2,964591.6,76.44,996582.3,1758.4854,824.39,822.99,845.25,1416.17,2020-06-07,130.062813787932
"49","BA","AMA",2020-06-13,FALSE,6357,135.431865656356,807362.059999978,35,2933.7,804428.359999978,0,3.71428571428571,1295930,765942,13207,23287,1295930,236303.689999998,14.1457733056569,572674,402001,11186,572674,156332.61,16.4792988681169,114055,13207,723256,535757,458619,388794,525911,21892,9846,701364,0,22706.11,50855.59,1971.34,70223.44,0,0,0,0,0,0,6596814,1289393,532601,5858983,0,0,0,0,0,0,5665,5644,422,15569,0,0,0,0,0,0,82806.59,75373.4692974091,0,220859.487184525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119260.33333333,205.636666666667,1807.62166666667,238,5414.83133333333,844.9,173.32,242.2,966858.666666667,75.1333333333333,999047,1761.06933333333,825.533333333333,824.133333333333,847.7,1417.96666666667,2020-06-14,126.542136227777
"50","BA","AMA",2020-06-20,FALSE,6678,134.451445783128,849844.349999971,0,0,849844.349999971,0,4.05884353741497,1284262,692133,13291,24262,1284262,224684.919999998,14.3498180277856,583528,403087,11422,583528,141441.470000001,16.7213175717361,113407,13291,700734,458962,470121,389796,449796,21410,9166,679324,0,20579.68,53897.59,1493.47,79241.83,3.08,0,0,0,0,0,5853500,1297347,123045,6159031,0,0,0,0,0,0,5271,5339,199,17027,0,0,0,0,0,0,78533.86,84514.5091323853,0,238700.276521683,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1119555.96666667,205.718333333333,1809.75153333333,238,5421.21276666667,846.86,173.173,242.2,969125.733333333,73.8266666666667,1001511.7,1763.65326666667,826.676666666667,825.276666666667,850.15,1419.76333333333,2020-06-21,127.260309973041
"51","BA","AMA",2020-06-27,FALSE,5973,137.547916666663,804951.119999981,0,0,804951.119999981,0,3.70952380952381,915633,567869,15076,18675,915633,217847.399999999,17.4092633183819,591633,410249,12369,591633,146842.25,18.7510044233503,118316,15076,324000,250125,473317,395173,239769,23840,10356,300160,0,17455.32,36841.83,947.57,30076.93,9,0,0,0,0,0,5494161,1029539,75533,3141325,0,0,0,0,0,0,5001,4222,130,8575,0,0,0,0,0,0,67506.97,75065.9093360901,0,209732.59687233,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1119851.6,205.8,1811.8814,238,5427.5942,848.82,173.026,242.2,971392.8,72.52,1003976.4,1766.2372,827.82,826.42,852.6,1421.56,2020-06-28,134.764962330484
"52","BA","AMA",2020-07-04,FALSE,6678,129.487519176419,844334.949999976,0,0,844334.949999976,0,4.2,1198484,782878,14167,23167,1198484,227891.119999999,14.0306871013714,851809,622058,15118,851809,151660.08,14.5353594526472,116056,14167,346675,232791,735753,607891,224296,18926,8495,327749,0,12929.67,29259.94,1020.3,53574.69,0,0,0,0,0,0,3932773,1043137,190242,4479171,0,0,0,0,0,0,3964,4075,181,11958,0,0,0,0,0,0,76650.34,59389.9394512177,0,191417.527109146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120310.12580645,205.887580645161,1813.8401483871,238.064516129032,5433.46265483871,850.573548387097,172.944483870968,242.232258064516,973734.296774194,70.8993548387097,1007050.68064516,1768.6038,828.762258064516,827.394516129032,854.904838709677,1422.95774193548,2020-07-05,126.435302485771
"53","BA","AMA",2020-07-11,FALSE,7928,157.553960645809,1222723.84999997,0,0,1222723.84999997,0,4.26938775510204,1565661,926462,18459,33023,1565661,325170.219999996,14.3282102575206,859095,592744,18084,859095,222043.489999999,16.2793055482805,154588,18459,706566,477119,704507,574285,465367,25738,11752,680828,0,17319.76,27898.76,1610.85,90326.89,244.88,0,0,0,0,0,5036561,1428440,599048,7760662,0,0,0,0,0,0,4786,5135,702,20648,0,0,0,0,0,0,99198.36,89017.7194595337,1373.98999023438,312110.015542984,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1121355.06451613,205.996451612903,1815.18287096774,238.361290322581,5437.48438709677,851.583870967742,173.098709677419,242.38064516129,976343.741935484,68.1483870967742,1012319.4516129,1770.188,828.98064516129,827.761290322581,856.687096774193,1422.91935483871,2020-07-12,154.228538092832
"54","BA","AMA",2020-07-18,FALSE,7746,148.089523082144,1151187.53,0,0,1151187.53,0,3.61904761904762,1336549,791096,17633,30535,1336549,256421.819999999,16.8963008464336,689498,457247,19449,689498,208209.449999999,19.0621727691741,156229,17633,647051,462521,533269,439614,451467,25405,11054,621646,0,19459.66,17353.76,1364.68,71467.52,2.73,0,105.39,0,0,0,5505291,1190075,1010052,6998018,0,0,0,0,0,0,3768,3291,949,16178,0,0,0,0,0,0,102041.42,77841.3393230438,1553.90000343323,246458.697294235,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1122448.87096774,206.107096774194,1816.47425806452,238.677419354839,5441.35222580645,852.532258064516,173.272580645161,242.538709677419,978975.516129032,65.3032258064516,1017771.09677419,1771.707,829.138709677419,828.077419354839,858.425806451613,1422.76129032258,2020-07-19,148.617032016524
"55","BA","AMA",2020-07-25,FALSE,7363,139.365589798085,1050308.01999999,0,0,1050308.01999999,0,4.10714285714286,1281587,770241,16041,27827,1281587,258634.949999999,19.3814645435698,755148,512813,19827,755148,215346.199999999,21.1411087627856,147076,16041,526439,377265,608072,496772,366392,25089,10873,501350,0,20941.83,11328.36,1213.51,46198.06,0,0,0,0,0,0,6589419,941533,1117694,6600329,0,0,0,0,0,0,3523,2567,974,12130,0,0,0,0,0,0,121806.16,51071.7695064545,2916.98004150391,197446.249387741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123542.67741935,206.217741935484,1817.76564516129,238.993548387097,5445.22006451613,853.48064516129,173.446451612903,242.696774193548,981607.290322581,62.458064516129,1023222.74193548,1773.226,829.296774193548,828.393548387097,860.164516129032,1422.60322580645,2020-07-26,142.646749966045
"56","BA","AMA",2020-08-01,FALSE,7595,135.523133309375,1127820.47999998,0,0,1127820.47999998,0,4.20714285714286,952313,574298,14478,23257,952313,262246.959999999,17.7982323038749,570434,384200,17028,570434,234593.159999999,19.016908178685,126143,14478,381879,283506,444291,369722,274152,21176,9354,360703,0,16861.93,9868.43,1288.09,39131.34,0,0,0,0,0,0,5376472,803250,1174827,5800807,0,0,0,0,0,0,2863,2360,1011,10701,0,0,0,0,0,0,127038.36,81143.0695171356,1386.95999526977,184111.660015106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124596.29032258,206.327096774194,1819.04235483871,239.303225806452,5449.04396774194,854.432258064516,173.616451612903,242.854838709677,984215,59.6548387096774,1028575.80645161,1774.72712903226,829.458064516129,828.712903225806,861.874193548387,1422.45161290323,2020-08-02,148.495125740616
"57","BA","AMA",2020-08-08,FALSE,9214,144.34964884161,1337491.33999999,0,0,1337491.33999999,0,3.47142857142857,1070547,641422,15307,30125,1070547,241069.659999999,16.3153705535581,640648,435796,21737,640648,209669.159999999,17.2881207777126,137588,15307,429899,319026,503060,420489,310216,19033,8810,410866,0,14297.9,12253.25,1667.9,50682.74,0,0,0,0,0,0,4698147,843016,1729801,7015688,0,0,0,0,0,0,3252,3226,1665,13903,0,0,0,0,0,0,178260.53,90750.9196434021,6807.84986686707,220380.828006744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124323.51612903,206.393870967742,1819.83470967742,239.4,5451.418,855.490322580645,173.658709677419,243.012903225806,986028.580645161,58.2354838709677,1030675.70967742,1775.63851612903,829.725806451613,829.138709677419,862.625806451613,1422.51290322581,2020-08-09,145.158599956586
"58","BA","AMA",2020-08-15,FALSE,10047,142.953108220311,1481496.56999995,0,0,1481496.56999995,0,3.74591836734694,1464487,890069,17905,36292,1464487,327769.139999997,17.3910434165684,929458,627962,26136,929458,269543.899999999,18.9083777857633,167344,17905,535029,420167,762114,610057,409161,21910,11006,513119,0,16820,12114.62,2197.88,54717.52,0,0,0,0,0,0,5215931,925767,2311149,8340061,0,0,0,0,0,0,4142,3414,1996,15538,0,0,0,0,0,0,198180.4,146382.098659515,2970.11997795105,251611.51858902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123447.83870968,206.441290322581,1820.40690322581,239.4,5453.133,856.596774193548,173.642903225806,243.170967741935,987481.193548387,57.4451612903226,1031296.90322581,1776.28183870968,830.041935483871,829.612903225806,862.941935483871,1422.67096774194,2020-08-16,147.456610928631
"59","BA","AMA",2020-08-22,FALSE,22190,162.895694486592,3965817.63000027,0,0,3965817.63000027,0,3.88027210884354,3150719,1700262,41639,98111,3150719,1147431.83999999,14.8597418557478,1444328,860367,58514,1444328,896392.049999994,16.8111218504384,378208,41639,1706391,1219224,1066120,818728,1189338,58900,29886,1647491,0,34730.93,41954.99,1789.77,168087.93,4042.87,0,23514.1701,0,0,0,9762237,1987983,1515207,18507652,0,0,0,0,0,0,6967,7820,1563,47467,0,0,0,0,0,0,314589.51,257276.289020061,6718.49000549316,1090732.05424309,0,0,0,0,0,0,0,0,0,0,85,0,139,0,0,0,1122572.16129032,206.488709677419,1820.97909677419,239.4,5454.848,857.703225806452,173.627096774193,243.329032258065,988933.806451613,56.6548387096774,1031918.09677419,1776.92516129032,830.358064516129,830.087096774194,863.258064516129,1422.82903225806,2020-08-23,178.720938711143
"60","BA","AMA",2020-08-29,FALSE,21120,155.473932391952,3675991.51000023,0,0,3675991.51000023,0,3.85595238095238,3274331,1643290,46137,110806,3274331,1026019.06999997,14.5731781545604,1530107,839386,66128,1530107,821739.259999977,15.959255137059,425339,46137,1744224,1233551,1104768,793249,1196001,65635,37550,1678589,0,38872.09,70605.44,2360.31,179580.47,3.4,0,1308.16,798.36,0,0,10067876,2356964,1700062,20102409,0,0,0,0,0,0,7972,10693,1826,54897,0,0,0,0,0,0,325152.34,353002.576509476,11122.4898395538,1015621.57931709,0,0,0,0,0,0,0,0,0,0,2,0,6,2,0,0,1121696.48387097,206.536129032258,1821.55129032258,239.4,5456.563,858.809677419355,173.611290322581,243.487096774194,990386.419354839,55.8645161290323,1032539.29032258,1777.56848387097,830.674193548387,830.561290322581,863.574193548387,1422.98709677419,2020-08-30,174.052628314405
"61","BA","AMA",2020-09-05,FALSE,11540,161.365363836111,1951320.59999998,0,0,1951320.59999998,0,3.53945578231292,2484041,1139434,30150,70935,2484041,606137.939999996,16.5593627480384,1069860,547675,41995,1069860,471339.489999999,15.9435916848934,283902,30150,1414181,867104,785958,517525,842346,49443,24758,1364738,0,50237.69,47433.86,2084.46,124452.64,33.1,0,0,2500.49,0,0,9789259,1838171,1870057,15244363,0,0,0,0,0,0,7251,6946,1894,33893,0,0,0,0,0,0,217014.22,183638.839168548,4120.33993148804,553126.688346863,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,1121429.37096774,206.579032258065,1822.00232258064,239.45,5457.915,859.677419354839,173.620322580645,243.646774193548,991717.85483871,54.8161290322581,1034045.32258064,1778.05087096774,831.293548387097,831.240322580645,863.743548387097,1423.34677419355,2020-09-06,169.091906412477
